117.000000,68.000000,114.000000,162.000000
111.250000,55.083333,128.500000,173.833333
112.306346,55.191305,127.393229,167.541667
109.995148,52.757874,128.968750,168.578125
109.942037,53.080068,129.406250,204.309896
110.212082,53.693329,129.541667,201.846354
110.025009,51.904129,129.132812,204.015625
110.587535,50.823552,128.932292,202.036458
110.768097,52.611038,128.531250,199.750000
109.155802,52.811584,129.781250,199.125000
108.789434,52.869268,129.375000,196.854167
108.763133,53.846715,128.562500,207.062500
108.113861,55.031250,128.062500,199.953125
107.778564,57.443766,127.528646,194.901042
105.907110,55.742839,127.953125,199.567708
104.165120,56.931870,129.171875,199.830729
102.542338,57.819641,129.375000,196.854167
101.197901,59.323135,128.562500,195.614583
96.551412,58.658381,129.580729,196.312500
94.012741,59.228302,129.169271,203.799479
91.781952,59.690989,128.731771,196.744792
88.358353,61.584351,128.330729,169.671875
86.775192,59.884094,128.195312,153.320312
85.185089,59.560898,127.835938,144.250000
83.369385,59.929062,128.500000,135.583333
81.928696,59.196533,128.875000,134.375000
82.132431,58.116364,128.148438,126.781250
81.956650,58.828278,128.500000,121.859375
82.459574,57.851247,128.604167,118.187500
83.225199,57.475245,128.359375,115.494792
81.932719,53.898763,129.091146,116.408854
82.800502,51.746071,128.083333,114.104167
83.283356,51.059509,129.296875,115.460938
83.131907,51.360105,127.822917,115.140625
81.908732,50.795260,129.031250,112.713542
77.504573,52.014389,134.052083,112.713542
83.061152,51.859848,130.143229,109.684896
80.414017,51.271810,132.947917,113.031250
84.287313,51.707568,129.354167,111.562500
86.636261,50.443085,128.500000,112.250000
87.268158,50.416069,129.750000,112.250000
89.572011,51.713880,129.031250,111.458333
90.627930,50.336680,128.234375,113.265625
92.470627,51.787671,129.481771,112.018229
94.073608,51.557638,131.270833,109.976562
97.374146,49.297562,128.500000,113.500000
98.498962,49.684479,131.270833,113.734375
101.958918,50.113146,129.354167,111.562500
104.758397,50.817228,128.765625,114.986979
106.413218,49.828229,129.828125,115.934896
108.434397,47.891685,130.625000,116.645833
110.934555,50.424324,130.143229,116.078125
112.240112,48.867722,128.343750,115.609375
114.150991,49.398229,129.828125,119.723958
116.078949,50.275024,129.385417,115.263021
117.873184,50.247299,129.617188,120.703125
118.009781,52.112938,130.427083,118.778646
119.908610,52.447695,129.132813,121.367188
120.915375,54.549225,129.648438,121.851562
121.845901,55.799423,130.164062,127.554688
120.994741,57.458618,130.333333,131.666667
122.193049,59.511215,129.645833,131.000000
124.218084,62.354396,128.536458,140.747396
123.970459,61.810801,129.416667,139.187500
123.532644,63.859990,129.416667,143.375000
125.293065,64.170909,128.734375,152.861979
124.900981,64.830556,128.645833,163.458333
125.713043,65.241745,128.500000,164.500000
124.902908,63.858414,129.164062,169.875000
125.658081,64.914703,129.625000,169.437500
127.226501,65.840383,128.526042,177.692708
127.120132,64.502589,129.552083,175.015625
127.319885,66.112320,128.697917,205.005208
126.913539,63.507823,130.197917,197.250000
128.078674,64.528061,128.757812,195.062500
127.092468,62.398254,129.375000,196.000000
127.269440,64.221832,128.757812,186.976562
127.273839,63.476568,127.934896,190.598958
126.459091,63.568125,128.708333,198.947917
124.604187,64.690531,128.963542,184.036458
124.779602,64.660746,128.617188,179.033854
123.385859,63.951675,128.617188,172.731771
122.774902,64.689412,128.278646,183.682292
122.017146,65.011993,128.406250,185.031250
126.793320,64.253494,122.916667,187.083333
128.655487,64.494019,120.109375,185.078125
132.115540,63.450470,115.697917,181.239583
134.700729,62.837555,112.515625,175.421875
140.943115,63.630478,105.882812,191.187500
140.754710,63.983983,103.929687,194.507812
146.343430,63.868403,97.885417,194.770833
156.153473,61.968979,87.000000,197.187500
155.581914,60.989609,86.651042,194.703125
151.930211,62.708227,87.968750,193.385417
148.878123,64.346639,90.958333,191.500000
148.254807,63.968424,90.333333,194.333333
150.846161,65.075384,86.666667,195.088542
147.973251,65.294952,87.835938,196.046875
144.824046,62.528651,92.020833,196.427083
146.181717,64.932968,89.190104,193.661458
145.655411,62.819611,87.835938,218.757812
145.827443,62.200277,86.622396,203.125000
145.851898,62.716293,87.500000,196.976562
145.351822,62.067362,87.666667,196.000000
144.589854,62.272568,86.833333,195.466146
145.297302,62.662216,87.497396,205.932292
146.706268,61.778646,85.033854,195.242187
145.821248,63.271255,85.333333,193.385417
145.581996,63.179255,86.481771,193.005208
146.964783,63.171616,84.671875,192.250000
143.726115,64.255056,87.796875,194.320312
145.426132,63.712601,86.312500,193.291667
144.576818,63.845052,87.166667,190.835937
142.793808,65.583511,88.140625,193.765625
144.071625,65.237747,86.640625,189.953125
144.139201,63.126155,87.453125,198.794271
