227.000000,235.000000,80.000000,64.000000
226.656219,229.882812,89.940104,70.507812
229.872996,233.853861,91.143229,69.195313
231.070913,238.158478,92.343750,71.770833
229.468018,247.637990,91.838542,71.463542
224.643351,250.748678,91.559896,71.247396
224.323608,238.081584,92.401042,74.791667
224.657318,223.717468,92.921875,73.843750
223.339254,221.233093,90.916667,71.895833
221.857066,219.635600,93.526042,90.161458
218.834076,249.876617,92.812500,78.687500
217.807922,260.437775,93.625000,72.250000
223.588379,229.758809,91.817708,89.247396
228.620789,209.317017,92.640625,86.351562
229.698435,212.037206,93.708333,72.385417
230.126282,222.992126,96.062500,77.578125
237.598572,237.053406,96.234375,68.382812
248.405467,219.983307,94.958333,81.291667
246.544627,209.930161,91.479167,73.562500
229.113597,205.357966,101.242188,68.684896
198.052841,207.662694,110.593750,74.062500
181.141998,219.765137,94.234375,78.695312
189.746185,232.244202,111.187500,69.083333
224.882060,240.462840,100.114583,66.776042
232.226217,245.430776,97.815104,69.541667
209.041433,243.298370,101.791667,66.770833
184.687897,237.511902,102.406250,70.609375
165.392029,230.668671,93.968750,70.062500
162.207932,234.245422,96.638021,72.940104
176.728383,236.820546,104.505208,68.843750
197.712433,228.203888,98.109375,75.156250
199.461609,214.428370,98.645833,75.354167
190.675674,212.074173,94.437500,75.570312
189.660451,221.297129,97.822917,72.296875
201.029129,221.564423,101.924479,70.330729
212.921041,214.706055,94.026042,73.841146
210.471970,211.964493,95.523438,72.976562
202.141617,212.998749,98.125000,79.046875
202.249349,227.459930,100.065104,89.158854
209.287150,261.639760,98.484375,76.502604
211.864563,265.913788,98.875000,76.218750
201.770966,257.009430,100.726562,74.671875
186.436691,256.343587,101.015625,74.885417
178.195480,262.598328,97.062500,76.218750
176.759552,271.647502,98.645833,73.562500
190.747523,271.989929,100.166667,73.604167
205.820099,275.354431,96.942708,74.057292
211.466807,281.344879,99.291667,72.963542
212.360250,271.080617,100.463542,77.578125
215.495117,239.958527,96.976562,91.492188
225.199097,235.250183,99.015625,75.953125
240.578389,232.966298,97.614583,75.739583
257.409749,247.029826,98.361979,73.351562
253.521159,251.382792,97.510417,68.291667
224.056671,242.136322,104.890625,72.531250
201.925191,235.411499,103.679687,71.208333
196.255463,231.398254,99.859375,73.140625
200.781479,231.522329,100.166667,71.833333
210.613302,240.468740,98.395833,72.718750
219.515737,245.055003,107.505208,68.776042
231.216695,224.318451,104.916667,83.416667
228.743408,218.352793,102.531250,75.268229
225.798615,219.101461,100.348958,74.828125
231.446004,217.134542,106.726562,68.773437
244.321147,211.999649,112.653646,69.778646
272.045074,210.043833,101.768229,69.411458
280.083272,211.885600,101.046875,79.106771
270.409943,227.946594,103.328125,79.359375
251.348694,244.960622,107.526042,69.817708
250.342051,238.989634,98.593750,76.906250
250.156179,224.086080,107.335937,77.343750
267.729858,219.926544,98.367188,72.843750
266.717346,217.215607,103.421875,74.671875
274.310455,195.462077,100.973958,83.705729
258.304657,175.167297,100.125000,82.015625
228.659790,165.587524,109.710938,69.062500
195.028168,165.010915,117.234375,68.578125
198.973043,164.247203,99.164062,75.791667
195.511444,163.218140,109.710938,74.671875
206.506195,155.288157,110.078125,77.447917
219.965424,149.743912,99.976562,75.953125
229.122406,156.218216,97.890625,81.437500
224.427094,173.954763,102.619792,81.177083
207.804565,188.712631,112.546875,80.406250
202.430288,202.319931,111.833333,75.218750
186.889542,195.182571,117.273438,74.734375
169.793121,187.510284,113.005208,76.968750
167.699585,171.712921,116.281250,80.437500
176.517105,156.134491,121.937500,74.570312
218.725932,158.837962,93.515625,82.572917
242.498596,188.634796,95.531250,87.968750
246.893799,219.008301,99.171875,85.828125
223.461639,241.099487,115.351562,76.914062
214.243123,230.217478,119.794271,80.523438
223.538310,210.704046,101.041667,82.666667
220.747284,202.558517,99.106771,77.736979
