274.000000,136.000000,23.000000,26.000000
278.266296,136.957326,21.416667,28.562500
278.457275,135.667725,24.750000,28.750000
278.310740,134.901098,23.882812,29.669271
280.902120,136.270589,25.677083,30.505208
277.536133,138.504852,20.960938,29.437500
272.353017,145.270976,22.354167,27.562500
269.043833,152.297597,23.458333,26.265625
269.645325,152.510686,21.161458,27.031250
270.755178,155.782852,20.296875,26.481771
273.795593,155.916921,21.843750,29.031250
277.085154,152.406581,23.229167,28.786458
278.681112,144.535685,23.356771,31.247396
278.543396,144.718750,23.148438,32.171875
279.578156,133.230591,25.242188,31.372396
278.321259,118.384633,25.291667,32.468750
277.056732,103.757085,22.455729,30.536458
274.793355,87.267125,26.213542,32.651042
275.268494,87.224716,26.031250,33.906250
276.140839,75.421776,24.992188,31.062500
278.596242,67.334920,25.635417,30.218750
281.276062,59.688553,21.812500,30.773438
282.304016,54.478208,24.739583,30.536458
282.216237,53.752823,22.734375,29.700521
281.894358,54.460378,23.750000,28.895833
284.533630,59.873924,23.695312,29.984375
286.061249,66.267715,25.408854,30.236979
286.734100,72.848612,22.856771,29.101562
286.470011,72.898476,23.208333,29.166667
283.166463,74.893946,22.937500,29.708333
279.809662,70.890175,23.695312,30.531250
278.625804,64.054843,23.570312,29.421875
279.342275,57.516655,23.359375,30.812500
279.821116,57.136587,23.291667,30.536458
277.959106,54.982765,24.406250,33.044271
276.264323,52.347921,25.130208,34.252604
277.060608,49.155079,25.070312,32.687500
278.230977,48.910494,24.359375,30.049479
279.010559,47.943862,27.114583,31.656250
276.459737,46.048637,26.156250,31.846354
272.498627,41.679228,24.359375,31.846354
266.901459,34.055096,24.414062,30.773438
262.880249,28.030183,27.067708,31.651042
262.754303,27.767480,27.653646,32.145833
260.932831,30.417391,25.890625,30.192708
257.472605,34.241653,24.041667,31.041667
250.844086,34.798810,25.348958,30.505208
251.758514,35.263523,24.414062,31.351562
250.751923,35.806122,26.437500,32.218750
257.745524,45.422835,25.770833,33.927083
267.987091,57.219299,24.765625,30.859375
276.382446,63.792900,23.546875,31.351562
283.861643,67.512243,26.546875,33.359375
283.869446,67.644432,26.234375,33.953125
294.155243,74.780098,25.375000,31.937500
297.702820,87.893776,26.234375,32.171875
293.704112,99.232384,26.072917,31.510417
283.286123,104.742292,24.658854,31.247396
283.475342,104.231804,24.414062,31.640625
272.210704,100.531054,26.375000,30.458333
261.473602,90.880325,26.828125,30.390625
253.382263,80.871063,27.054688,31.846354
247.603180,75.508840,26.979167,29.697917
247.357025,76.737686,27.125000,27.718750
244.259552,73.859858,27.927083,27.640625
242.693985,73.986168,27.593750,28.171875
242.387736,72.405439,26.666667,29.291667
242.477473,71.167028,26.958333,27.541667
242.084666,71.554240,27.682292,27.682292
241.780914,68.289787,25.281250,33.664062
241.647985,66.273094,26.677083,30.000000
242.028753,65.733701,25.130208,29.838542
240.813456,65.452024,25.348958,29.645833
241.180110,65.476598,25.635417,29.932292
241.529053,70.487953,26.726562,28.460938
243.532491,76.283803,26.263021,31.940104
241.696182,82.298622,25.343750,30.390625
235.673665,92.162224,25.500000,28.416667
236.124466,91.808060,25.750000,27.718750
230.061935,100.993886,26.078125,29.700521
224.942434,106.089633,26.083333,29.875000
217.794835,106.434489,26.375000,30.750000
209.613953,104.667061,26.828125,29.796875
209.955526,104.748563,26.601562,31.015625
198.693919,105.492767,27.054688,32.145833
191.070318,105.472623,25.890625,33.265625
189.270345,102.531041,26.197917,35.416667
188.506699,98.259672,28.005208,33.406250
188.659149,97.795135,28.226562,38.156250
189.919673,96.905660,26.666667,38.000000
190.991257,101.072329,27.000000,37.666667
193.545080,101.515279,26.000000,38.000000
197.115860,97.410599,26.921875,38.078125
197.022619,97.327029,26.666667,37.333333
199.742111,93.981773,26.921875,37.421875
196.689117,96.691610,26.135417,35.726563
189.729258,99.739952,27.052083,34.994792
182.274719,101.342336,28.447917,38.135417
183.060333,100.922702,27.067708,37.901042
180.068680,101.332077,29.218750,36.945312
178.241730,100.494568,30.218750,36.750000
175.046585,102.874547,29.747396,36.674479
167.794078,105.594340,31.479167,36.328125
168.401723,105.357066,30.453125,35.869792
165.729848,109.268163,29.000000,36.333333
